Country,Year,CO2_total,CO2_coal,CO2_oil,CO2_gas,CO2_cement,GDP,Population,Primary_energy,Energy_intensity,Urban_population_pct,Trade_share_GDP,GDP_growth_annual,GDP_lag1,GDP_lag2,Energy_intensity_lag1,Energy_intensity_lag2
China,2028,8302.34812982691,5735.842851915228,1346.6638319489668,486.359,733.4824459627164,24345807266153.37,1499687352.3900404,28576.25542176537,1.72870089785409,72.54237440936075,21.46955652804884,6.83340160557481,18316961076565.33,17110212280320.0,1.9183333333333328,2.0253333333333328
China,2029,8162.525323108164,5621.125994876923,1326.4638744697322,486.359,728.5764537615082,24832723411476.44,1508685476.5043807,28004.730313330067,1.7051194585339395,74.1818320710123,20.37890305642396,6.83340160557481,18316961076565.33,17110212280320.0,1.9183333333333328,2.0253333333333328
China,2030,7979.246406401801,5508.703474979385,1306.566916352686,440.2727391460997,723.7032759236305,25329377879705.97,1517737589.363407,27444.635707063466,1.6818596967700978,75.85834147581717,19.343654781157625,6.83340160557481,18316961076565.33,17110212280320.0,1.9183333333333328,2.0253333333333328
China,2031,7802.914017486086,5398.529405479797,1286.9684126073955,398.5535064329221,718.8626929659702,25835965437300.09,1526844014.8995874,26895.742992922194,1.658917224516151,77.57273999317063,18.360997118274817,6.83340160557481,18316961076565.33,17110212280320.0,1.9183333333333328,2.0253333333333328
China,2032,7633.064682974215,5290.558817370201,1267.6638864182848,360.787492312274,714.0544868734554,26352684746046.094,1536005078.9889848,26357.82813306375,1.6362877135836116,79.32588391701628,17.428258464666456,6.83340160557481,18316961076565.33,17110212280320.0,1.9183333333333328,2.0253333333333328
China,2033,7469.275109111574,5184.747641022796,1248.6489281220106,326.60009887753137,709.2784410892364,26879738440967.016,1545221109.4629188,25830.671570402475,1.613966894825388,81.11864889354085,16.542902934661402,6.83340160557481,18316961076565.33,17110212280320.0,1.9183333333333328,2.0253333333333328
China,2034,7311.158447166072,5081.0526882023405,1229.9191942001803,295.6522242586191,704.5343405049317,27417333209786.355,1554492436.1196964,25314.058138994427,1.5919505573303931,82.95193035853487,15.702523465580605,6.83340160557481,18316961076565.33,17110212280320.0,1.9183333333333328,2.0253333333333328
China,2035,7158.360911275594,4979.431634438293,1211.470406287178,267.6368990991823,699.8219714509405,27965679873982.08,1563819390.736415,24807.77697621454,1.570234547629139,84.82664398463776,14.90483527352911,6.83340160557481,18316961076565.33,17110212280320.0,1.9183333333333328,2.0253333333333328
China,2036,7010.558715382664,4879.843001749528,1193.2983501928702,242.27624175344815,695.1411216868182,28524993471461.723,1573202307.0808332,24311.62143669025,1.5488147689101686,86.74372613869056,14.147669641633833,6.83340160557481,18316961076565.33,17110212280320.0,1.9183333333333328,2.0253333333333328
China,2037,6867.455299047867,4782.246141714537,1175.398874939977,219.3187020016352,690.4915803917181,29095493340890.96,1582641520.923318,23825.389007956444,1.527687180247176,88.70413434942496,13.428968023838834,6.83340160557481,18316961076565.33,17110212280320.0,1.9183333333333328,2.0253333333333328
